"Twin","RMSE_mAge_BernabeuE2023c","RMSE_mAge_CBL_common","RMSE_mAge_CBL_specific","RMSE_mAge_Cortex_common","RMSE_mAge_epiTOC2","RMSE_mAge_HannumG2013","RMSE_mAge_HorvathS2018","RMSE_mAge_LevineM2018","RMSE_mAge_LuA2019","RMSE_mAge_LuA2023p1","RMSE_mAge_LuA2023p2","RMSE_mAge_LuA2023p3","RMSE_mAge_McEwenL2019","RMSE_mAge_PCHannumG2013","RMSE_mAge_PCHorvathS2013","RMSE_mAge_PCHorvathS2018","RMSE_mAge_PCPhenoAge","RMSE_mAge_ShirebyG2020","RMSE_mAge_ZhangQ2019","RMSE_mAge_ZhangY2017"
"monozygotic_twinpair_13",17.352134729141,14.8312835422905,7.83649368670407,23.1242956347886,1125.64597659567,14.29568002905,3.60007111611005,35.6052517414431,63.4470280321708,27.6555254468316,11.3905008191204,17.1763154228197,50.6969756909192,2.98200836674757,11.8930844720307,18.6575988970041,13.0641471899024,0.838330537978362,16.3477094231913,70.5174872157477
"monozygotic_twinpair_14",18.431590307076,13.8346352926947,5.51277038332519,24.737554470185,1284.99622856176,19.7851243290281,6.35570993293926,39.1722693860643,59.7770002825223,25.2042121327519,8.23770522265571,14.4987619153255,51.8820434047295,1.03875740384945,10.4064853373263,20.1609773297623,10.7941490844658,4.09281961891253,19.7598575668646,66.9958956613884
"monozygotic_twinpair_15",17.780503471404,17.7816429445,4.63890794988599,26.3975399926794,1534.3688532393,13.1404360608938,5.26366784305133,41.4781664831014,62.2344819300975,33.5296890951858,14.4713027588872,21.1182422302922,48.3865122421127,2.01781303214425,14.5879257895492,22.3633758182259,10.621405665919,2.46598065650147,17.7724468574362,69.5604912763434
"monozygotic_twinpair_16",11.4220519040022,14.5506367572156,5.98416362123567,23.8176547633785,1006.40886673247,14.1767356131871,4.89795630257645,29.9508102888704,54.2604081580308,20.5985063916794,3.29212014470332,10.0487024501019,40.2181373774692,11.2391358455943,6.65842126615799,11.5335624073811,24.1481345796053,4.70451643079995,11.3268042065407,61.3324240669725
"monozygotic_twinpair_17",16.1886777299671,10.3552933553689,2.29698323887584,18.8104739167827,1186.78402847773,16.4619688391249,1.24631381342415,36.8212070952861,56.2780349842362,22.3071679689731,5.1539095843108,11.604509979887,47.1113539570674,4.66460862216243,8.32849486001997,17.1582533926545,13.2199523966006,3.13506686234315,14.4448837816094,63.5859127590136
"monozygotic_twinpair_18",4.39635050366204,2.37073235263277,14.780465020283,12.1845626187825,1694.82953898188,8.64018389620529,8.14974144311839,18.7848862975944,42.4232310519432,12.5081658177987,8.37519753570131,3.2755858236287,30.0718372801089,23.8667410698208,6.78244792267228,3.29804427531216,34.106542169697,12.6117234399761,3.57843738171594,49.5873335993292
"monozygotic_twinpair_19",7.58836611019143,5.67635047342548,11.296631214425,15.5664938010009,2118.92117559628,3.92252071696394,3.33743437043867,23.3174687282561,44.7267438243533,18.1762318403521,2.24932333927408,5.15633760133861,33.8661738503818,19.1622091556279,2.2671512251009,4.25870998355141,29.9778324265373,10.2636246761505,6.57996186786068,52.0604804555419
"monozygotic_twinpair_2",20.0347325190392,20.879033378762,11.5378222458922,31.644543248881,1247.17867377593,20.5942293251704,6.67184606526206,38.6982393255423,68.7561352562568,32.1429699440323,17.4231854258319,23.2654686553924,56.9444954149546,4.64712303283741,17.4733200482567,23.5298969184105,8.87673912115822,5.92762840080718,19.749333376202,76.0253607974947
"monozygotic_twinpair_20",9.79106117236824,3.63813126986649,4.65746575661291,19.5090940416893,2444.35363994631,3.41959936408362,4.65831702082223,26.8578667876096,56.5977494690233,24.2114794813626,7.12969136760715,13.5322302492658,43.0676481107198,13.713902801413,5.13389296535726,6.95988305479497,24.6576544230245,9.32110457956706,9.99279152142323,63.7138627133452
"monozygotic_twinpair_21",1.87243402200959,5.39843654614347,11.9372841003153,18.1986528300266,1241.73021509522,8.63967149988848,10.928935276113,17.427590665538,48.0264168362462,17.1513995612915,3.57826087474102,4.16746256649402,34.1734099232059,20.6335373929852,2.84526939147327,0.312689119908159,31.5450128514319,11.4440213859297,2.87619229632187,55.0551617201733
"monozygotic_twinpair_22",3.23255259102344,4.91402157672304,17.1712614756446,13.3366054676477,1273.87807945618,5.14733272692798,8.16199481969867,14.667826937568,39.5182760751877,13.543949752283,5.15667910352362,1.45478066346569,27.4564507169845,22.8523099885692,3.91905934692312,3.66763325052204,33.3555067349985,10.8850339992295,1.48972366893954,46.8743090287817
"monozygotic_twinpair_23",3.70024950336103,6.71861609863759,9.50829209849782,19.2835625526062,1726.03335723088,5.55362807885803,11.9786862990362,27.8775415931191,52.2477154685586,23.8013107069603,4.07537849162788,10.2217497717728,38.6800418083534,13.3525798008849,1.14184320111749,8.05986285813309,24.4232794334086,7.77715322235359,4.42543845201756,59.5476313440671
"monozygotic_twinpair_24",17.3989305489044,17.2457577305283,9.64757553215976,27.1919768871648,1009.14860700947,14.9312295116818,3.31963683773252,37.254409300233,66.1197762780904,28.7499606438145,14.702216711365,20.600012701307,50.3808509650505,3.65699144801546,12.007017660661,15.7619145929617,12.8943057125129,1.50634236881458,17.7387890896441,73.2928253973317
"monozygotic_twinpair_25",12.7525748126539,6.44785430847153,3.40058193738823,22.8820016446351,1668.53242012605,0.687649203402294,3.15575072319054,26.3220209153338,59.3404898453598,29.5949585216959,9.638271420245,15.9005595104444,44.4475113624608,13.5441840100419,4.32649047798192,9.88733978415451,23.6063016628461,6.90674127786089,12.3268795773231,66.5191322034623
"monozygotic_twinpair_3",14.6883378552643,11.5898113754159,12.1819130601639,20.1092980691673,1549.89513604506,22.3501755766148,7.82492332323923,31.303444310306,61.7343032087699,20.0829454243591,5.42576073546252,11.0017507233923,52.1684359759834,7.89187239756022,4.02534347940394,12.0949834345493,14.9465613211853,2.47276969453029,14.2248700917202,68.8343778942805
"monozygotic_twinpair_4",16.9923364672597,13.0283807857411,6.30127055231485,26.869303084962,1331.14649671071,13.3685283931012,6.78502799949183,32.0465838633908,59.2681248262976,28.110488210588,11.8271873715416,17.8801591087557,47.3685788031321,7.2212001667906,10.8530178165963,18.1939699737485,16.5666499473649,2.71397164186473,16.1719188105218,66.4559505696259
"monozygotic_twinpair_5",6.64645949450244,2.97637513460491,16.7716824729497,15.3384360489988,1843.9825053052,5.82296556690005,3.56902826058147,27.5494569643443,43.1028499646708,19.4278204894664,1.16480257666689,6.16616300274277,31.1049665477017,19.8851463326191,2.49624396001309,6.84851268292652,29.8280604601714,7.55638778780003,5.87080056661938,50.4328783217557
"monozygotic_twinpair_6",8.09215142511942,7.11397546352073,6.76461574998356,17.9955650919926,1354.57616243182,4.23035839236354,3.08115538085585,23.4718999996188,47.1155120507297,16.388721502996,4.00690044007709,6.91882723966513,37.187320885039,17.1751121846774,0.451394455439563,5.70325342590124,28.1442613186805,7.76723909274028,7.93814464489884,54.1898571946563
"monozygotic_twinpair_7",6.48349938647238,5.23370865740385,7.60441546530858,17.8321237765957,1897.6285501578,2.73200190310668,5.30956196733047,24.5429546906833,52.9189212617356,19.600690618684,2.49639419056018,7.27422861822555,39.2658193810625,16.2928552559669,1.01556330840903,4.64594804896851,25.0358762832412,9.12518881130373,7.75375561287305,59.9746104911146
"monozygotic_twinpair_8",13.7661836909237,13.0939042507088,4.02924760958043,25.7428351073742,1334.33024026503,7.24010781609882,1.41930203875241,32.3081869927103,63.8082304925048,26.3552297007052,8.02720390977939,14.6776765405148,48.2010787360529,6.60689401472301,10.785581717026,11.8803684570765,18.5806245385614,2.99118630803617,14.6443472942131,70.5553933499588
"monozygotic_twinpair_9",17.9178445606951,13.8180592731202,6.64030811233165,22.5083130649502,1687.53076192808,13.0434120538631,2.30439437826629,35.9553113930491,65.7039191707593,31.3688974099213,14.0680114660819,19.3036111859143,52.6305494862739,3.40256760064585,10.542117611731,16.4572092353065,11.1301992637528,2.18937617985681,17.1944630173828,72.9267841664627
